x,y,Width,Height,Var,ContrastMichelson,Entropy,IsSplit
256,64,32,4,13.3662,0.216216,1.53846,0
352,64,32,4,0.600586,0.0465116,0.237977,0
352,68,32,4,1109.06,0.579439,3.48066,0
288,72,16,16,2924.09,0.639175,5.43295,0
320,76,32,8,18590.7,0.540603,6.06236,0
320,84,32,4,17514.9,0.47486,6.0906,0
288,88,16,8,376.512,0.209581,3.9377,0
352,88,32,4,22708.4,0.481143,5.34771,0
320,92,32,4,13888.3,0.609756,5.90388,0
256,96,4,32,580.623,0.34296,3.32655,0
260,96,4,32,11781.7,0.328754,4.95615,0
264,96,16,16,54247.6,0.717418,4.95406,0
288,96,16,8,294.164,0.190751,3.91938,0
312,96,8,32,18445.5,0.659794,6.5192,0
352,96,32,8,15889.8,0.618529,5.83357,0
288,104,16,16,435.951,0.257485,4.1335,0
352,104,32,8,20037.8,0.517661,6.01306,0
264,112,16,16,58142.4,0.799743,5.52629,0
352,112,32,8,17222.6,0.566667,6.23219,0
320,120,32,4,19520.6,0.49713,5.90635,0
320,124,32,4,17194.7,0.722628,5.90998,0
256,32,32,8,17.6267,0.216216,1.91031,0
256,56,32,8,15.4053,0.108108,1.12672,0
352,56,32,8,6.24609,0.097561,1.25074,0
320,64,32,8,890.895,0.638767,2.66283,0
256,88,32,8,55742.5,0.778061,5.48611,0
280,96,8,32,768.554,0.447699,4.3457,0
320,96,32,8,14179.5,0.638356,6.05501,0
320,104,32,16,15146.4,0.52461,6.52124,0
288,32,32,32,65.6365,0.414141,2.58758,0
320,32,32,32,65.2619,0.389474,2.78498,0
320,4,32,8,128.985,0.436893,3.12564,1
320,12,32,4,958.289,0.603524,4.46661,1
288,16,32,8,1031.87,0.632287,4.45621,1
320,16,32,4,1452.17,0.555556,4.72307,1
352,16,32,8,3683.39,0.775758,5.07626,1
352,36,32,4,216.095,0.6,3.21875,1
352,40,32,4,159.615,0.425287,3.01782,1
256,44,32,8,43.625,0.301205,1.76734,1
288,64,16,8,59.6411,0.261261,1.85151,1
304,64,16,8,885.324,0.673307,2.00003,1
256,68,32,4,1545.45,0.75,3.47939,1
256,72,32,4,42486.6,0.862448,5.96688,1
304,72,16,16,34183.6,0.79726,6.24342,1
320,72,32,4,24741.5,0.722372,5.98906,1
352,72,16,16,25810.1,0.697917,5.71792,1
368,72,16,16,26107.9,0.659794,5.73213,1
256,76,32,8,46299.3,0.820513,6.41754,1
256,84,32,4,52021.7,0.79871,5.5318,1
304,88,16,8,26307.3,0.668394,5.64168,1
320,88,32,4,18900.5,0.481143,5.73427,1
352,92,32,4,19459.7,0.589286,6.0729,1
304,96,8,32,337.96,0.37884,3.99009,1
288,120,16,8,477.74,0.34296,4.21502,1
352,120,32,8,27736.3,0.70596,6.42818,1
256,0,32,16,160.539,0.585714,2.87882,1
288,0,32,16,482.598,0.688172,2.9973,1
320,0,32,16,775.55,0.725118,3.68227,1
352,0,32,16,528.672,0.674157,3.7346,1
256,16,32,16,1331.8,0.701031,4.01218,1
288,16,32,16,1237.15,0.725118,3.99274,1
320,16,32,16,1715.34,0.776923,4.01091,1
352,16,32,16,3252.95,0.819876,4.01903,1
352,32,32,8,161.864,0.6,2.21534,1
256,40,32,16,53.019,0.414141,2.35774,1
352,40,32,16,99.6391,0.579618,2.7317,1
256,64,32,8,879.488,0.776923,2.97334,1
288,64,16,32,6030.74,0.771588,5.3291,1
304,64,16,32,39634.3,0.882353,6.07843,1
352,64,32,8,727.402,0.609524,2.57962,1
256,72,32,16,48024.2,0.868421,6.73445,1
320,72,32,16,21421.3,0.731421,6.59253,1
352,72,32,16,26174.4,0.697917,6.04713,1
520,368,4,16,3859.62,0.154237,4.12551,0
528,368,16,4,34140.8,0.631644,5.03477,0
576,368,8,4,32362.9,0.531323,4.32782,0
584,368,16,4,34388.1,0.700375,5.44516,0
600,368,8,4,36061.6,0.588307,3.98861,0
608,368,16,4,33845.4,0.69697,5.6757,0
528,372,16,4,612.172,0.324921,4.17041,0
608,372,16,4,4214.72,0.491686,4.80811,0
536,376,8,8,191.033,0.242009,3.57892,0
544,256,4,32,775.838,0.0878828,4.15478,0
576,256,32,4,10.1875,0.00974421,1.65436,0
608,256,8,16,26.9666,0.0177153,1.92044,0
616,256,16,16,61.0459,0.0228254,2.21094,0
576,268,32,4,127.888,0.0301538,2.65976,0
576,272,32,4,130.608,0.0338346,2.82774,0
576,276,32,8,474.033,0.0522959,3.98877,0
512,288,16,8,1688.7,0.114682,4.88464,0
528,288,16,8,2118.44,0.123611,5.14987,0
544,288,16,8,1029.28,0.100337,4.68085,0
592,288,16,8,443.815,0.0717518,4.08114,0
624,288,8,16,1371.42,0.0946124,4.51611,0
632,288,8,16,591.918,0.0547074,3.5905,0
512,296,16,8,55.2478,0.0190414,2.4248,0
528,296,16,8,136.97,0.0317259,2.05844,0
544,296,16,8,146.449,0.036802,3.34852,0
592,296,16,8,79.476,0.0304507,2.56598,0
520,304,8,8,6387.68,0.197531,3.96753,0
528,304,16,4,124.931,0.0261646,2.14844,0
512,312,8,8,8444.04,0.626277,5.38266,0
520,312,8,8,7574.66,0.588889,5.37086,0
576,312,16,8,18194.1,0.616438,6.15211,0
608,312,16,8,7748.8,0.309615,5.57142,0
528,320,4,16,1270.37,0.267717,4.67807,0
540,320,4,16,9929.53,0.368311,5.19102,0
584,320,8,8,17312.2,0.399078,5.40211,0
600,320,8,8,9139.5,0.404124,5.51532,0
544,328,16,8,15357.7,0.720991,5.9597,0
616,328,8,8,3534.02,0.289055,3.33224,0
524,336,4,16,5772.8,0.455118,4.98952,0
576,336,16,8,1820.88,0.138913,4.80774,0
592,336,16,8,3751.86,0.219469,5.47825,0
608,336,8,8,899.416,0.116438,4.05721,0
616,336,8,8,140.766,0.0492846,3.32097,0
616,344,8,8,7479.57,0.351788,5.20282,0
516,352,8,16,1108.28,0.11236,3.81749,0
544,352,8,8,9893.83,0.666667,5.45695,0
544,360,32,4,3654.25,0.274088,4.32536,0
608,360,16,8,393.683,0.0720507,4.20763,0
544,364,32,8,35006,0.718274,5.4187,0
544,372,32,4,2867.78,0.559322,5.2007,0
576,372,32,8,1864.98,0.577143,5.12295,0
608,376,16,8,4265.53,0.65625,5.39072,0
624,376,16,8,3766.07,0.618557,5.18801,0
576,380,32,4,2010.84,0.532394,4.67047,0
512,256,32,16,5.41986,0.00796813,1.22866,0
632,256,8,32,618.628,0.0635022,4.16336,0
512,272,32,16,599.768,0.0868347,4.1927,0
576,288,16,16,1318.51,0.125828,4.84409,0
544,376,32,8,2589.69,0.633136,5.20496,0
620,288,4,16,1211.5,0.0893561,4.24692,1
560,292,8,8,1249.03,0.0760157,4.27429,1
552,304,8,8,19055.5,0.477396,4.88241,1
560,304,16,4,905.671,0.063178,4.22243,1
592,304,4,8,1575.88,0.0955741,3.76532,1
560,308,16,4,21131,0.452424,5.23407,1
576,308,16,4,11919.9,0.315789,4.97268,1
624,308,16,4,4164.18,0.174165,4.93533,1
552,312,8,8,15103.8,0.581683,5.19102,1
560,312,16,4,35894.5,0.7225,5.60141,1
624,312,8,8,7030.18,0.303589,4.73836,1
632,312,8,8,743.444,0.0984285,4.33785,1
544,316,8,4,7358.4,0.425373,4.60141,1
560,316,16,4,45069.9,0.719528,4.96436,1
560,320,8,8,44574,0.815126,4.81189,1
568,320,8,8,52804.3,0.718274,5.06033,1
576,320,4,8,21723.7,0.491489,4.32782,1
580,320,4,8,22943.2,0.495495,4.6875,1
596,320,4,8,14939.2,0.395112,4.05111,1
608,324,8,4,10505.7,0.324903,4.11361,1
616,324,8,4,6446.93,0.2553,4.09002,1
624,324,8,8,8113.24,0.276794,5.23251,1
584,328,4,8,3005.76,0.123651,4.07782,1
588,328,4,8,30096.5,0.686659,4.23861,1
592,328,4,8,31252.8,0.693449,4.66391,1
596,328,4,8,11666.2,0.424242,3.63589,1
608,328,8,4,3328.12,0.212598,3.65252,1
560,332,16,4,9925.57,0.613583,4.90342,1
528,336,8,8,3517.14,0.453744,4.70065,1
536,336,8,8,18557.4,0.477752,5.37086,1
560,336,16,4,1113.46,0.221489,3.69495,1
632,336,8,8,360.327,0.0749803,3.83211,1
528,344,8,8,4457.53,0.318885,5.15977,1
536,344,8,8,10570.1,0.463357,5.09727,1
544,344,16,4,6277.03,0.354077,5.09571,1
560,344,8,8,9245.82,0.452412,5.44516,1
568,344,8,8,9704.08,0.481894,5.32782,1
576,344,8,8,12199.7,0.587879,5.44516,1
624,344,16,4,9240.23,0.33399,5.29657,1
544,348,16,4,10511.1,0.492611,4.89228,1
608,348,8,4,189.184,0.0832117,3.45363,1
528,352,8,8,1963.28,0.221445,4.88462,1
608,352,16,4,10463.5,0.431705,5.17001,1
624,352,8,8,26713.3,0.682984,5.3068,1
632,352,8,8,17786.4,0.763533,5.49586,1
536,360,8,8,2657.89,0.183601,3.57401,1
624,360,16,4,892.787,0.119934,3.99979,1
624,364,16,4,74.656,0.0288754,3.03484,1
524,368,4,16,15806,0.76197,5.15821,1
624,368,8,8,25669.8,0.657588,4.56487,1
632,368,8,8,29853.7,0.727041,5.19516,1
528,376,8,8,3497,0.461883,4.73603,1
548,256,8,32,834.693,0.0912752,4.31684,1
556,256,4,32,851.757,0.10871,3.93388,1
560,256,16,16,280.423,0.0443038,3.67992,1
576,260,32,8,187.582,0.030303,3.05277,1
560,272,16,16,616.96,0.136364,3.91649,1
608,272,8,16,254.844,0.0388471,3.70809,1
616,272,16,16,879.226,0.0980132,4.44015,1
576,284,32,4,1172.15,0.104972,4.63795,1
560,288,16,4,3054.09,0.137881,4.87439,1
608,288,8,16,767.517,0.0745301,3.77637,1
616,288,8,16,951.945,0.0917431,3.99083,1
560,292,16,8,930.318,0.0760157,4.28669,1
560,300,16,4,863.296,0.0547074,3.29878,1
512,304,8,8,4690.64,0.215805,4.33523,1
544,304,8,16,26974.1,0.553623,5.84334,1
552,304,8,16,27667.7,0.657201,5.93117,1
560,304,16,8,17631.3,0.463972,5.51618,1
576,304,16,8,8575.16,0.327059,5.1371,1
592,304,16,8,2995.22,0.210489,4.13707,1
608,304,16,8,6518.36,0.256061,5.02462,1
624,304,16,8,3678.59,0.18598,4.73244,1
528,308,16,8,26251.4,0.458523,5.89357,1
560,312,16,8,41975.3,0.731156,5.9007,1
592,312,8,8,6513.11,0.370236,4.71854,1
600,312,8,8,6702.82,0.258856,4.9685,1
624,312,16,8,4101.16,0.303589,4.86246,1
528,316,16,4,11135,0.412587,3.76884,1
512,320,16,4,12964.3,0.68942,5.52711,1
532,320,8,16,1329.85,0.25256,4.62371,1
544,320,16,8,12969.3,0.790071,6.01501,1
560,320,16,8,58123.9,0.822342,5.76806,1
576,320,8,8,22598.1,0.515213,5.12852,1
592,320,8,8,11845.5,0.395112,4.47333,1
608,320,8,8,9242.98,0.324903,5.14642,1
616,320,8,8,5115.73,0.2553,4.77077,1
624,320,8,16,10573.2,0.284793,5.53926,1
632,320,8,16,674.781,0.0947867,4.44224,1
512,324,16,8,8775.93,0.74171,5.72631,1
560,328,16,8,16126.6,0.766667,5.30068,1
576,328,8,8,1902.18,0.140716,4.25106,1
584,328,8,8,18111.4,0.686659,4.714,1
592,328,8,8,33662.9,0.700844,5.06225,1
600,328,8,8,4418.92,0.274686,4.31265,1
608,328,8,8,1996.61,0.220779,3.71829,1
512,332,16,4,18814.3,0.592089,5.29657,1
512,336,4,16,10679,0.429171,5.28891,1
516,336,8,16,8058.45,0.548603,4.48043,1
528,336,16,16,12273.3,0.549091,6.20428,1
544,336,16,8,9179.99,0.776581,5.45804,1
560,336,16,8,954.621,0.221489,4.39452,1
624,336,16,8,257.819,0.0749803,3.76957,1
544,344,16,8,15527.7,0.507766,5.84158,1
560,344,16,8,9784.76,0.499327,5.8288,1
576,344,16,8,9778.6,0.587879,5.53291,1
592,344,16,8,4710.68,0.371191,5.48385,1
608,344,8,8,3245.28,0.257683,4.87737,1
624,344,16,8,17884.3,0.690387,6.08548,1
512,352,4,16,15180.3,0.476293,5.02142,1
524,352,4,16,13108.7,0.338742,5.19516,1
528,352,16,16,20414.8,0.66,5.79653,1
552,352,16,8,32320.6,0.654693,5.57311,1
568,352,8,8,30463.4,0.54232,4.99017,1
576,352,32,8,18322.6,0.462512,5.18076,1
608,352,16,8,31066.5,0.447674,5.40413,1
624,352,16,8,25747.5,0.793789,6.02013,1
576,360,32,8,375.638,0.0774042,4.11275,1
624,360,16,8,662.194,0.119934,3.96621,1
512,368,8,16,28700.2,0.609929,4.12775,1
520,368,8,16,42072.7,0.773438,5.56167,1
528,368,16,8,33507.5,0.720991,5.42296,1
576,368,32,4,34462.5,0.700375,5.87283,1
608,368,16,8,27156.8,0.725289,5.87555,1
624,368,16,8,27899.6,0.727041,5.66782,1
528,376,16,8,3407.35,0.594132,4.94504,1
544,256,16,32,888.093,0.10871,4.45445,1
560,256,16,32,483.737,0.136364,3.93613,1
576,256,32,16,135.901,0.0326959,2.86768,1
608,256,8,32,304.465,0.04125,3.43773,1
616,256,16,32,723.766,0.0980132,3.756,1
576,272,32,16,972.429,0.120163,4.49468,1
512,288,16,16,3182.35,0.12301,4.56236,1
528,288,16,16,1772.39,0.126039,4.26576,1
544,288,16,16,732.334,0.100337,4.32376,1
560,288,16,16,2614.72,0.165144,4.88463,1
592,288,16,16,414.014,0.0818414,3.73947,1
608,288,16,16,861.708,0.0917431,3.97581,1
624,288,16,16,1059.88,0.0946124,4.28946,1
512,304,16,16,45309.8,0.756312,6.24446,1
528,304,16,16,39432.8,0.522727,5.75168,1
544,304,16,16,27388.9,0.657201,6.37902,1
560,304,16,16,50775.1,0.77234,6.61725,1
576,304,16,16,25842.2,0.645914,6.45818,1
608,304,16,16,15788.4,0.395623,6.09017,1
624,304,16,16,10444.6,0.395623,5.68633,1
592,312,16,8,6635.53,0.370236,5.30166,1
512,320,16,16,14884.3,0.793872,6.28766,1
528,320,16,16,14891.1,0.556086,5.75427,1
544,320,16,16,14249.7,0.798365,6.42962,1
560,320,16,16,50181,0.825166,6.03609,1
576,320,16,16,16666.6,0.711387,5.8474,1
592,320,16,16,18064.2,0.702638,5.8723,1
608,320,16,16,6464.99,0.340304,5.0949,1
624,320,16,16,6942.86,0.284793,5.48351,1
512,336,16,16,21338.3,0.600462,5.87166,1
544,336,16,16,15946.8,0.776581,6.17147,1
560,336,16,16,17847.3,0.553957,6.06774,1
576,336,16,16,22515.4,0.658291,6.12011,1
592,336,16,16,20736.5,0.504367,6.4298,1
608,336,16,16,15953.1,0.402763,5.69004,1
624,336,16,16,16603.4,0.691925,5.61622,1
512,352,16,16,12457.2,0.480769,5.42144,1
544,352,32,8,40423.3,0.763441,6.29348,1
576,352,32,16,9359.16,0.462512,5.44115,1
608,352,16,16,17436.2,0.447674,5.68654,1
624,352,16,16,29294.2,0.793789,5.85444,1
544,360,32,16,48777.1,0.794466,5.89677,1
512,368,16,16,38900.2,0.773438,5.31382,1
528,368,16,16,22358.8,0.776581,5.6308,1
576,368,32,16,18855.5,0.803974,5.82351,1
608,368,16,16,19133.9,0.821138,6.09395,1
624,368,16,16,19129.2,0.802929,5.85344,1
512,256,32,32,433.455,0.0868347,3.20866,1
544,256,32,32,815.239,0.136364,4.44837,1
576,256,32,32,903.826,0.127273,4.24847,1
608,256,32,32,626.887,0.100396,4.01927,1
512,288,32,32,32138.7,0.75974,5.93692,1
544,288,32,32,29596.9,0.77234,6.30957,1
608,288,32,32,10914.6,0.397651,5.61066,1
592,304,16,16,14091.5,0.422148,5.63617,1
512,320,32,32,26968.9,0.80704,6.90698,1
544,320,32,32,24892.3,0.825166,6.85281,1
576,320,32,32,22203.4,0.719139,6.65477,1
608,320,32,32,13908.6,0.700844,6.1141,1
512,352,32,32,43864.2,0.786082,6.5489,1
544,352,32,32,52222.9,0.845,6.61956,1
576,352,32,32,56909.8,0.820606,6.4874,1
608,352,32,32,49313.1,0.837638,6.79876,1
576,288,32,32,15245.8,0.648649,5.80409,1
672,256,8,4,140.484,0.0301538,2.37146,0
680,256,8,4,273.343,0.0326959,3.24173,0
664,280,4,4,385.902,0.0420918,3.625,0
668,280,4,4,34.5586,0.0130192,2.35222,0
664,284,4,4,327.496,0.0383838,3.20282,0
668,284,4,4,80.3594,0.0211674,2.14678,0
656,304,8,4,62.2461,0.0203077,2.6494,0
656,308,8,4,7585.66,0.266142,4.60141,0
688,316,8,4,30342.2,0.644394,4.8125,0
696,316,8,4,36826.5,0.698824,4.60141,0
664,320,4,8,2836.56,0.151361,4.26532,0
668,320,4,8,548.871,0.0669746,3.56955,0
692,320,8,4,12210.3,0.409742,4.8125,0
700,320,4,4,2822.61,0.163439,3.32782,0
692,324,8,4,23693.7,0.608154,4.75,0
700,324,4,4,26521.3,0.517241,4,0
704,324,4,4,12715.4,0.352995,3.57782,0
708,324,4,4,211.609,0.0332851,2.75,0
664,328,8,4,1147.94,0.103976,4.05423,0
680,328,8,4,2051.4,0.1808,3.24173,0
692,328,8,4,10559.7,0.407478,4.53891,0
700,328,4,4,15415.6,0.333932,3.32782,0
704,328,4,4,13285.2,0.258776,3.45282,0
708,328,4,4,96.5,0.0224643,2.72722,0
664,332,8,4,208.152,0.0440967,3.48034,0
680,332,8,4,425.375,0.0558304,3.32732,0
692,332,8,4,4406.43,0.236691,3.96814,0
700,332,4,4,357.5,0.0401662,3.375,0
672,336,8,4,5183.8,0.190269,4.22641,0
672,340,8,4,2523.03,0.242347,4.47641,0
688,340,8,4,3841.61,0.249177,4.41391,0
696,340,8,4,3397.33,0.217287,4.20282,0
712,340,4,8,3305.75,0.235154,4.625,0
716,340,4,8,8045.12,0.327293,4.75,0
672,344,8,4,7815.86,0.382388,4.66391,0
688,344,8,4,5847,0.38482,4.75,0
696,344,8,4,6845.34,0.446505,4.75,0
672,348,8,4,4525.38,0.511111,4.3125,0
640,352,8,4,1856.8,0.399142,4.0869,0
648,352,8,4,13666.9,0.600587,4.41391,0
664,352,8,4,17804.7,0.543039,4.05423,0
672,352,8,4,19378.5,0.466667,4.3247,0
680,352,8,4,2842.24,0.191919,3.8623,0
712,352,8,4,728.351,0.0868347,3.66391,0
736,352,4,4,9877.62,0.20813,3.28064,0
740,352,8,4,15894,0.417076,4.875,0
748,352,4,4,9471.73,0.357926,3.875,0
752,352,4,4,4846.86,0.321986,3.625,0
756,352,8,4,56222.5,0.639738,4.15252,0
764,352,4,4,147.609,0.0307167,2.65564,0
664,356,8,4,7438.3,0.325987,4.00081,0
672,356,8,4,410.027,0.0675195,3.78064,0
680,356,8,4,3344.23,0.148318,3.91391,0
712,356,8,4,5075.89,0.247329,4.5,0
736,356,8,4,630.944,0.0713771,3.96814,0
744,356,8,4,9538.92,0.305556,4.6875,0
752,356,8,4,21501.8,0.598098,4.60141,0
760,356,8,4,68.0469,0.0262431,2.83509,0
756,368,4,4,27967.9,0.480435,3.45282,0
756,372,4,8,32547.1,0.611867,4.35141,0
756,380,4,4,28082,0.517324,3.375,0
640,256,8,8,250.465,0.0392405,2.76618,0
648,256,4,16,223.719,0.0292621,2.49735,0
652,256,4,16,424.59,0.0366162,3.20765,0
664,256,8,4,145.062,0.032858,2.49646,0
712,256,16,4,217.045,0.0301538,3.42023,0
728,256,8,4,23.4648,0.010198,2.1221,0
664,260,8,8,183.562,0.0352505,2.83305,0
672,260,16,4,69.7986,0.032858,2.15601,0
712,260,16,4,38.3086,0.0204082,2.43567,0
728,260,8,8,110.328,0.0230863,2.57458,0
640,264,8,8,43.5537,0.0231684,2.50889,0
712,264,16,4,152.109,0.0276243,3.44394,0
664,268,8,4,315.746,0.0352505,3.58175,0
712,268,16,8,489.152,0.0380368,3.16232,0
728,268,8,4,263.358,0.0277606,3.13801,0
648,272,4,16,2065.75,0.129888,4.50962,0
652,272,4,16,1959.53,0.118412,4.71658,0
664,272,8,4,124.397,0.0338346,2.74878,0
672,272,16,4,384.918,0.0405904,3.55843,0
728,272,4,16,183.312,0.032858,2.97552,0
732,272,4,16,245.234,0.0304537,3.28296,0
736,272,8,4,72.3428,0.0265152,2.5869,0
752,272,8,8,129.773,0.0291139,3.3051,0
760,272,8,8,451,0.0509804,4.13815,0
664,276,8,4,118.812,0.0330218,2.29596,0
672,276,16,4,14.0759,0.0153092,1.47094,0
712,276,16,4,19.1523,0.00965018,2.0542,0
736,276,8,4,165.687,0.0253556,3.40564,0
672,280,8,8,64.9648,0.0204082,2.81999,0
680,280,8,8,843.804,0.0812582,3.29989,0
664,296,8,4,236.647,0.0276243,3.06082,0
688,296,8,8,599.491,0.0440174,3.43801,0
696,296,8,8,466.986,0.0440174,4.02117,0
664,300,8,4,79.8711,0.0251072,2.19333,0
640,304,16,4,230.506,0.0390428,3.34802,0
664,304,8,8,2810.18,0.106977,3.19718,0
688,304,16,4,576.641,0.0544771,3.86941,0
744,304,4,8,4341.73,0.190612,3.92923,0
748,304,4,8,1574.84,0.0856031,3.24254,0
752,304,16,4,240.015,0.03625,3.35913,0
640,308,16,4,11947.8,0.469238,5.23251,0
688,308,16,4,18092,0.351351,5.6132,0
704,308,16,4,773.5,0.0638298,3.98226,0
720,308,16,4,1220.68,0.0932091,4.01572,0
752,308,16,4,8809.57,0.336046,5.15408,0
640,312,8,8,10572.5,0.515006,5.42157,0
648,312,8,8,3116.68,0.198113,4.96502,0
656,312,4,8,1364.96,0.192164,3.50081,0
660,312,8,8,2403.64,0.176368,4.98407,0
668,312,4,8,99.1211,0.0439394,2.67611,0
688,312,16,4,21606.5,0.481555,5.33195,0
720,312,16,4,274.609,0.065312,3.52864,0
736,312,8,4,7676.7,0.297348,4.45282,0
744,312,4,8,3578.87,0.159933,4.07782,0
748,312,4,8,134.812,0.0366492,3.11361,0
720,316,16,4,632.687,0.0762651,3.88049,0
736,316,8,4,3119.51,0.139785,4.3125,0
680,320,8,8,1024.09,0.182637,3.10967,0
688,320,4,4,20289.8,0.414778,4,0
704,320,8,4,115.812,0.0307167,2.77309,0
712,320,8,4,111.577,0.0319829,3.24173,0
720,320,8,4,86.3584,0.0262971,2.99566,0
728,320,8,4,183.585,0.0318021,3.12893,0
752,320,8,16,4165.71,0.247788,5.43956,0
760,320,8,16,8462.4,0.476248,5.8126,0
688,324,4,8,28320,0.525601,4.9375,0
712,324,8,4,127.585,0.030479,3.24254,0
720,324,8,8,227.358,0.0501767,3.70004,0
728,324,8,8,286.733,0.0416069,3.77092,0
736,328,16,4,418.25,0.0478955,3.80721,0
688,332,4,4,477.527,0.0535714,3.07782,0
704,332,8,4,314.234,0.0401662,3.05816,0
736,332,16,8,1656.82,0.134421,4.48899,0
664,336,8,4,1480.44,0.123746,3.90252,0
688,336,16,4,6679.37,0.312016,5.22071,0
704,336,8,8,8324.05,0.348101,5.12852,0
712,336,8,4,11550,0.344455,4.75,0
752,336,8,16,14542.6,0.522222,6.08755,0
760,336,8,16,305.457,0.0622287,3.85563,0
664,340,8,8,6306.25,0.348365,5.09727,0
736,340,16,4,4737,0.258687,5.32782,0
704,344,8,8,8995.01,0.359845,5.14032,0
736,344,8,8,2777.25,0.232184,4.95126,0
744,344,8,8,5693.19,0.458689,5.31602,0
664,348,8,4,4596.75,0.417722,4.57782,0
688,348,16,4,24746.9,0.577778,5.1879,0
712,348,8,4,10892.3,0.370656,4.6875,0
656,352,8,8,13713.8,0.682627,5.43336,0
688,352,16,4,192.715,0.0386152,3.581,0
704,352,8,8,14348.7,0.315436,4.38528,0
964,360,4,8,8307.06,0.21,3.54596,0
904,368,4,16,432.631,0.0840787,4.10378,0
916,368,4,16,32619.5,0.735849,5.33961,0
920,368,4,16,487.312,0.330645,4.12454,0
952,368,4,16,379.838,0.237057,3.87158,0
960,368,4,16,2497.28,0.355469,4.84314,0
936,256,16,8,294.549,0.158317,3.96722,0
936,264,16,16,528.597,0.303797,4.41421,0
960,264,32,4,265.405,0.0421196,3.70986,0
960,268,32,8,1122.06,0.0753564,4.59359,0
928,272,8,16,310.074,0.190381,3.9934,0
960,276,32,4,8.87109,0.010101,1.55044,0
936,280,16,8,360.769,0.249417,4.08665,0
920,288,8,16,1732.83,0.433476,4.82508,0
936,288,16,16,568.543,0.27907,4.39938,0
960,288,16,8,7.95697,0.018746,0.853944,0
992,288,32,8,11.1518,0.00836013,1.46486,0
960,296,16,8,32960.1,0.611452,4.87288,0
896,304,16,4,21.6094,0.0127226,2.11819,0
968,304,8,16,3087.68,0.149489,4.48115,0
976,304,16,8,1737.78,0.113208,4.38009,0
992,304,16,16,1488.85,0.130672,4.73505,0
1008,304,16,16,1563.13,0.130672,4.70093,0
976,312,16,8,114.522,0.0342523,3.10168,0
896,316,16,4,2071.91,0.318102,4.74586,0
920,320,4,32,2161.45,0.520661,4.93232,0
932,320,4,32,557.767,0.326531,4.35562,0
936,320,16,16,403.062,0.302222,4.1552,0
952,320,4,32,919.922,0.361169,4.61376,0
960,320,4,32,2978.27,0.617647,5.21376,0
992,320,32,8,495.405,0.0611929,4.02534,0
992,328,32,8,200.913,0.0589113,3.53004,0
936,336,16,16,362.218,0.326733,4.1313,0
908,352,8,32,532.733,0.102655,4.42679,0
924,352,4,32,129.56,0.181287,3.36253,0
944,352,8,16,274.461,0.255814,3.88577,0
968,352,8,8,30.7148,0.0170184,2.20632,0
976,352,16,8,17.124,0.0115098,1.84011,0
968,360,8,8,15.8711,0.00882553,1.18058,0
976,360,16,8,13.5273,0.00801068,1.61093,0
944,368,8,16,178.071,0.2,3.6131,0
968,368,8,16,107.218,0.027759,3.03013,0
960,256,32,8,88.1677,0.0212766,2.96942,0
992,256,32,16,589.777,0.065956,4.38875,0
896,272,16,16,2152.1,0.128058,5.15214,0
992,272,32,16,71.1794,0.0314304,2.77948,0
960,280,32,8,54.0737,0.0184596,2.08267,0
896,288,16,16,44.4531,0.0211674,2.34479,0
976,288,16,16,19202.4,0.428051,3.25451,0
896,320,8,32,6062.61,0.398429,5.95762,0
904,320,16,32,7934.6,0.582633,6.27715,0
968,320,16,32,1083.1,0.0988024,4.47142,0
984,320,8,32,1215.15,0.0955224,4.38624,0
992,336,32,16,140.076,0.0375,3.42125,0
896,352,8,32,832.001,0.140857,4.70381,0
928,352,16,16,222.661,0.250689,3.81497,0
928,368,16,16,198.996,0.247863,3.7689,0
976,368,16,16,37.4844,0.0105402,2.13677,0
992,352,32,32,147.606,0.0360481,3.2824,0
896,256,8,8,23790,0.404635,3.86255,1
904,256,8,8,24187.6,0.40675,4.53104,1
912,256,4,16,16765.5,0.404635,3.48969,1
916,256,4,16,18544.5,0.390694,4.60534,1
924,272,4,16,205.467,0.121339,3.57761,1
912,304,4,16,51756.2,0.566766,4.79697,1
916,304,4,16,24202.7,0.466791,5.40211,1
960,352,4,8,1235.23,0.285372,4.17923,1
960,360,4,8,2944.15,0.417722,4.36673,1
956,368,4,16,4070.39,0.394495,4.98407,1
964,368,4,16,28303.8,0.585153,5.08805,1
896,256,16,16,15202.2,0.40675,4.26915,1
912,256,8,16,18259.1,0.40675,4.53661,1
920,256,8,16,940.84,0.38322,4.52402,1
928,256,8,16,237.066,0.130952,3.7744,1
952,256,4,32,4061.59,0.509061,5.43364,1
956,256,4,32,35574,0.617706,5.19513,1
912,272,8,16,8507.53,0.297619,4.90806,1
920,272,8,16,1070.27,0.355789,4.64334,1
912,288,8,16,15719.8,0.357326,3.28608,1
928,288,8,16,316.838,0.228628,4.02185,1
952,288,4,32,3929.18,0.623188,5.48513,1
956,288,4,32,59631.7,0.872941,5.77013,1
992,296,32,8,29156,0.474275,5.36405,1
912,304,8,16,38004.9,0.566766,5.87412,1
920,304,8,16,1479.28,0.482289,4.6997,1
928,304,8,16,379.351,0.233766,4.06829,1
936,304,16,16,498.462,0.284444,4.38612,1
960,304,8,16,43469.5,0.858268,5.70272,1
896,308,16,8,30737.1,0.55094,6.10849,1
